개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3080000,PHMA220103080033021200001,2010.3.24,,01,영업/정상,13,영업중,,,,,15886853,7714.93,,서울특별시 강북구 번동 463번지 44호,"서울특별시 강북구 도봉로 374 (번동, 서울현대병원)",01056,서울현대병원,2024.3.20 9:34,U,2023.12.2 22:02,병원,202451.8676,459765.522,,,,,,,,,,,,,,,,
3240000,PHMA220113240033021200001,2011.10.17,,01,영업/정상,13,영업중,,,,,02-2248-7528,813.3,,서울특별시 강동구 천호동 425-5 대우 한강 베네시티,"서울특별시 강동구 올림픽로 664, 4층 (천호동, 대우 한강 베네시티)",05328,아이엠치과병원,2023.8.14 16:37,U,2022.12.7 23:07,치과병원,210970.7571,448713.3167,,,,,,,,,,,,,,,,
3230000,PHMA220193230034021200004,2019.5.28,,01,영업/정상,13,영업중,,,,,02-406-0999,4471.31,,서울특별시 송파구 마천동 32번지 윤진프라자타워,"서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)",05737,송파그랜드요양병원,2024.4.5 11:21,U,2023.12.4 0:07,요양병원(일반요양병원),212643.8601,444170.3201,,,,,,,,,,,,,,,,
3210000,PHMA219803210034021200001,1980.5.2,,01,영업/정상,13,영업중,,,,,0215881511,138964.24,,,서울특별시 서초구 반포대로 222 (반포동),06591,학교법인가톨릭학원가톨릭대학교서울성모병원,2024.3.6 10:35,U,2023.12.3 0:09,종합병원,200394.226,444207.6945,,,,,,,,,,,,,,,,
3230000,PHMA220153230034021200001,2015.1.21,,01,영업/정상,13,영업중,,,,,02-403-7585,2305.24,,,서울특별시 송파구 송이로 148 (가락동),05829,서울석병원,2024.3.14 17:52,U,2023.12.2 23:06,병원,210893.6467,443517.49,,,,,,,,,,,,,,,,
3220000,PHMA220223220033021200005,2022.11.1,,01,영업/정상,13,영업중,,,,,02-1899-1209,5953,,서울특별시 강남구 논현동 54-4,"서울특별시 강남구 학동로 117, B1~9F층 (논현동)",06044,무이재한방병원,2024.4.11 16:10,U,2023.12.3 23:03,한방병원,202019.6098,445542.1599,,,,,,,,,,,,,,,,
3180000,PHMA220233180034021200001,2023.10.4,,01,영업/정상,13,영업중,,,,,02-2679-1079,1654.18,,서울특별시 영등포구 영등포동3가 7 영등포 점프밀라노,"서울특별시 영등포구 영중로 28, 영등포 점프밀라노 8층 (영등포동3가)",07302,경희우리한방병원,2024.4.19 13:51,U,2023.12.3 22:01,한방병원,191580.6464,446320.7183,,,,,,,,,,,,,,,,
3080000,PHMA220143080033021200001,20141121,,03,폐업,03,폐업,20210831,20210728,20210831,,6927-9119,,142100,서울특별시 강북구 미아동 137번지 26호,서울특별시 강북구 도봉로 114 (미아동),01164,서울좋은병원,2022.5.16 9:27,U,2021.12.4 23:08,병원,202523.2612,457439.2095,,,,,,,,,,,,,,,,
3230000,PHMA220143230034021200004,2014.4.28,,01,영업/정상,13,영업중,,,,,02-423-8288,2984.61,,서울특별시 송파구 송파동 20번지 7호 유니온테크송파빌딩,"서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)",05621,빠른병원,2023.8.24 13:34,U,2022.12.7 22:06,병원,209627.927,445033.4927,,,,,,,,,,,,,,,,
3220000,PHMA220223220033021200004,20220808,,03,폐업,03,폐업,20221213,,,,02-6203-9000,,,서울특별시 강남구 삼성동 52-17 마디빌딩,"서울특별시 강남구 삼성로 646, 마디빌딩 (삼성동)",06084,청담이룸병원,2022.12.13 11:29,U,2021.11.1 23:05,병원,204457.767,446164.9863,,,,,,,,,,,,,,,,
3220000,PHMA219933220033021200001,1993.12.28,,03,폐업,03,폐업,2017.1.1,,,,02-3467-3800,3244.18,,,"서울특별시 강남구 도곡로 452-452 (대치동, 미즈메디병원)",06279,미즈메디병원,2023.10.20 16:21,U,2022.10.30 22:02,병원,,,,,,,,,,,,,,,,,,
3160000,PHMA220103160034021200003,2010.12.8,,01,영업/정상,13,영업중,,,,,070-4268-7246,3773.02,,서울특별시 구로구 구로동 1126번지 34호 금강빌딩,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",08392,참튼튼병원,2024.4.19 13:19,U,2023.12.3 22:01,병원,191118.2893,442223.1321,,,,,,,,,,,,,,,,
3090000,PHMA220093090033021200001,2009.11.9,,01,영업/정상,13,영업중,,,,,02-1899-2226,9189.28,,서울특별시 도봉구 창동 650-46 강북힘찬병원,"서울특별시 도봉구 도봉로 446, 강북힘찬병원 (창동)",01459,의료법인 상원의료재단 강북힘찬병원,2024.4.19 11:48,U,2023.12.3 22:01,병원,202877.0443,460368.6744,,,,,,,,,,,,,,,,
3070000,PHMA219883070034021200002,1988.3.29,,01,영업/정상,13,영업중,,,,,02-926-7505,3846.37,,,서울특별시 성북구 안암로 99 (안암동5가),02856,의료법인 우신향병원,2024.4.22 11:38,U,2023.12.3 22:04,병원,,,,,,,,,,,,,,,,,,
3100000,PHMA220233100034021200001,2023.2.1,,01,영업/정상,13,영업중,,,,,02-6956-1231,2050.68,,서울특별시 노원구 상계동 301-6 파로스병원,서울특별시 노원구 노원로 416(상계동),01704,새힘병원,2023.9.26 16:05,U,2022.12.8 22:08,병원,205922.1512,461261.6572,,,,,,,,,,,,,,,,
3010000,PHMA219683010033021200001,2010.4.2,,01,영업/정상,13,영업중,,,,,02-2260-7114,51278.25,,서울특별시 중구 을지로6가 18-79 국립중앙의료원,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",04564,국립중앙의료원,2024.4.16 16:29,U,2023.12.3 23:08,종합병원,200461.4217,451682.1208,,,,,,,,,,,,,,,,
3220000,PHMA220193220033021200002,2019.8.13,,01,영업/정상,13,영업중,,,,,02-518-8599,565.17,,서울특별시 강남구 논현동 235-11 센트럴타워,"서울특별시 강남구 봉은사로 213, 센트럴타워 5~7층 (논현동)",06109,힘찬큐한방병원,2023.10.11 16:55,U,2022.10.30 23:03,한방병원,203057.8297,445092.1834,,,,,,,,,,,,,,,,
3070000,PHMA220053070034021200001,2005.12.7,,01,영업/정상,13,영업중,,,,,02-919-2700,4755.54,136-140,서울시 성북구 장위3동 50-50,서울특별시 성북구 화랑로 271 (장위동),02775,의료법인유라의료재단 온누리요양병원,2024.3.22 9:18,U,2023.12.2 22:04,요양병원(일반요양병원),205115.2701,456653.3473,,,,,,,,,,,,,,,,
3240000,PHMA220163240033021200002,2007.6.25,,01,영업/정상,13,영업중,,,,,02-2202-3114,3542.88,,,"서울특별시 강동구 올림픽로 546, G.M.F.빌딩 (성내동)",05398,청병원,2024.4.8 17:56,U,2023.12.3 23:00,병원,210640.9755,447566.0839,,,,,,,,,,,,,,,,
3230000,PHMA220073230034021201566,2007.4.30,,01,영업/정상,13,영업중,,,,,02-421-7100,,,서울특별시 송파구 삼전동 38-5,서울특별시 송파구 삼전로2길 11 (삼전동),05594,강남수병원,2023.6.20 11:33,U,2022.12.5 22:02,병원,207548.2411,444350.3203,,,,,,,,,,,,,,,,
3210000,PHMA220233210034021200001,2023.6.27,,01,영업/정상,13,영업중,,,,,,2474.69,,"서울특별시 서초구 방배동 936-12 지하1층일부,2~5층","서울특별시 서초구 방배로 151, 지하1층일부,2~5층 (방배동)",06672,척바른병원,2024.3.6 10:31,U,2023.12.3 0:09,병원,199360.5829,442777.8062,,,,,,,,,,,,,,,,
3160000,PHMA220213160034021200002,2021.11.30,,01,영업/정상,13,영업중,,,,,02-2611-8883,7086.23,,"서울특별시 구로구 개봉동 143-1 오류빌딩 지하1층, 1층,2층,3층,4층,5층,6층","서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)",08238,서울브이아이피(VIP)요양병원,2024.4.19 13:22,U,2023.12.3 22:01,요양병원(일반요양병원),186968.2629,443991.4113,,,,,,,,,,,,,,,,
3240000,PHMA220243240033021200001,2024.1.25,,01,영업/정상,13,영업중,,,,,02-6416-1010,2663.12,,,"서울특별시 강동구 강동대로 243, 풍원빌딩 (성내동)",05408,치휴한방병원,2024.4.5 17:32,U,2023.12.4 0:07,한방병원,211685.2902,446692.4397,,,,,,,,,,,,,,,,
3060000,PHMA220233060034021200001,2023.1.9,,01,영업/정상,13,영업중,,,,,1533-0032,2307.35,,서울특별시 중랑구 망우동 460-1 연세산돌병원,"서울특별시 중랑구 봉우재로 234, 연세산돌병원 지하1층~7층 (망우동)",02173,연세산돌병원,2024.3.29 17:37,U,2023.12.2 21:01,병원,208664.1521,454762.0135,,,,,,,,,,,,,,,,
3240000,PHMA220233240033021200001,2023.2.1,,01,영업/정상,13,영업중,,,,,02-473-1531,1792.32,,서울특별시 강동구 길동 412-10 SC MEDI TOWER,"서울특별시 강동구 양재대로 1461, SC MEDI TOWER 2,4,5층 (길동)",05353,위드힘병원,2024.3.28 11:06,U,2023.12.2 21:00,병원,212221.3425,448245.0198,,,,,,,,,,,,,,,,
3220000,PHMA220093220033021200005,20090901,,01,영업/정상,13,영업중,,,,,02-557-1004,,,"서울특별시 강남구 역삼동 642번지 7호 2층,3층일부","서울특별시 강남구 논현로 507 (역삼동, 성지하이츠3차빌딩 2층,3층일부)",06132,선한목자병원,2022.4.7 10:48,U,2021.12.4 0:09,병원,203118.3914,444369.1263,,,,,,,,,,,,,,,,
3100000,PHMA219853100034021200001,1985.11.29,,01,영업/정상,13,영업중,,,,,02-970-2114,97157.2,,,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",01812,한국원자력의학원원자력병원,2023.8.18 16:25,U,2022.12.7 22:00,종합병원,207192.8731,458452.734,,,,,,,,,,,,,,,,
3050000,PHMA220223050034021200001,20220526,,01,영업/정상,13,영업중,,,,,02-6235-7575,,,서울특별시 동대문구 장안동 311-5 장안동의료시설,"서울특별시 동대문구 장한로32길 7, 장안동의료시설 (장안동)",02522,엔플러스병원,2022.11.7 17:16,U,2021.11.1 0:09,병원,206344.1627,452578.5598,,,,,,,,,,,,,,,,
3230000,PHMA219993230034021201561,1999.10.30,,01,영업/정상,13,영업중,,,,,02-431-3521,,,,"서울특별시 송파구 중대로 68 (문정동, 훼밀리샤르망 505호)",05833,수치과병원,2023.6.14 15:02,U,2022.12.5 23:06,치과병원,210226.6978,443267.2288,,,,,,,,,,,,,,,,
3230000,PHMA220203230034021200001,2020.4.24,,01,영업/정상,13,영업중,,,,,02-573-9573,2119.57,,,"서울특별시 송파구 삼학사로 53, 태영빌딩 (삼전동)",05585,서울연세한방병원,2024.4.5 11:21,U,2023.12.4 0:07,한방병원,208477.7757,444434.5232,,,,,,,,,,,,,,,,
3140000,PHMA220043140033021200001,2004.6.28,,01,영업/정상,13,영업중,,,,,02-2640-2700,6931.25,158-806,"서울특별시 양천구 목1동 404번지 256호 지하2층~지상6층, 8층~9층","서울특별시 양천구 오목로 351, B2~6,8~9층 (목동)",07999,의료법인해인의료재단 동신한방병원,2024.4.16 11:30,U,2023.12.3 23:08,한방병원,189036.362,446938.5116,,,,,,,,,,,,,,,,
3090000,PHMA220223090033021200003,2022.9.23,,01,영업/정상,13,영업중,,,,,02-991-1075,2544.15,,서울특별시 도봉구 창동 553-2 3~7층,"서울특별시 도봉구 덕릉로 215, 3~7층 (창동)",01472,자향한방병원,2024.4.19 11:28,U,2023.12.3 22:01,한방병원,203151.2266,459468.1697,,,,,,,,,,,,,,,,
3150000,PHMA220143150037021200001,2014.4.11,,01,영업/정상,13,영업중,,,,,02-2061-5544,,157-897,서울특별시 강서구 화곡동 786번지 6호,서울특별시 강서구 국회대로 233 (화곡동),07786,새미래요양병원,2023.6.17 18:33,U,2022.12.5 23:09,요양병원(일반요양병원),187632.7081,447508.7355,,,,,,,,,,,,,,,,
3110000,PHMA220193110032021200001,2019.9.6,,01,영업/정상,13,영업중,,,,,02-384-2311,6281.19,,,서울특별시 은평구 통일로 935 (갈현동),03328,은평요양병원,2023.9.13 13:31,U,2022.12.8 23:05,요양병원(일반요양병원),192825.8394,458236.2345,,,,,,,,,,,,,,,,
3210000,PHMA220153210034021200003,20150713,,05,제외/삭제/전출,15,전출,,,,,02-508-2279,,,서울특별시 서초구 서초동 1305번지 서산빌딩,"서울특별시 서초구 강남대로 441, 서산빌딩 11층 (서초동)",06612,라이브치과병원,2022.12.19 10:56,U,2021.11.1 22:01,치과병원,202156.76,444388.655,,,,,,,,,,,,,,,,
3220000,PHMA220223220033021200002,2022.2.28,,01,영업/정상,13,영업중,,,,,-2838,,,,"서울특별시 강남구 선릉로 404, 더드림병원 (대치동)",06198,강남더드림병원,2023.4.21 9:57,U,2022.12.3 22:03,병원,,,,,,,,,,,,,,,,,,
3100000,PHMA220193100034021200001,2019.2.25,,03,폐업,03,폐업,2022.7.22,,,,029388540,2177.84,,서울특별시 노원구 상계동 301번지 6호 파로스병원,"서울특별시 노원구 노원로 416, 파로스병원 (상계동)",01704,파로스병원,2024.1.11 16:41,U,2023.11.30 23:03,병원,205922.1512,461261.6572,,,,,,,,,,,,,,,,
3210000,PHMA220043210034021200001,20040102,,01,영업/정상,13,영업중,,,,,025992472,,137837,서울특별시 서초구 방배동 852번지 20호,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",06572,가야치과병원,2022.12.19 10:59,U,2021.11.1 22:01,치과병원,199245.4399,443009.3011,,,,,,,,,,,,,,,,
3040000,PHMA220193040033021200001,20190701,,01,영업/정상,13,영업중,,,,,02-456-8898,,,서울특별시 광진구 자양동 685번지,"서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)",05112,편안한요양병원,2022.6.24 17:33,U,2021.12.5 22:06,요양병원(일반요양병원),207574.3509,447709.2753,,,,,,,,,,,,,,,,
3210000,PHMA220013210034021200001,20010918,,01,영업/정상,13,영업중,,,,,02-593-0725,,,,"서울특별시 서초구 방배로 245, 3층 (방배동, 현대클리닉빌딩)",06557,필치과병원,2022.12.19 10:54,U,2021.11.1 22:01,치과병원,,,,,,,,,,,,,,,,,,
3060000,PHMA220083060034021200023,2008.9.1,,01,영업/정상,13,영업중,,,,,02-2209-6677,2114.75,,,서울특별시 중랑구 망우로 476 (망우동),02178,서울라본병원,2024.3.22 15:47,U,2023.12.2 22:04,병원,209210.8307,455338.5682,,,,,,,,,,,,,,,,
3130000,PHMA220223130033021200001,20101006,,01,영업/정상,13,영업중,,,,,02-2293-7582,,,"서울특별시 마포구 용강동 473-1 대현빌딩 지하층 , 지상2층~지상6층","서울특별시 마포구 토정로 271, 대현빌딩 지하1층,지상2~6층 (용강동)",04159,서울연세병원,2022.12.16 14:12,U,2021.11.1 23:08,병원,194654.5852,448914.522,,,,,,,,,,,,,,,,
3210000,PHMA220013210034021200002,2001.10.17,,01,영업/정상,13,영업중,,,,,515-7300,,,서울특별시 서초구 잠원동 38번지 25호 기린한방병원,"서울특별시 서초구 신반포로49길 3, 기린한방병원 (잠원동)",06531,길인의료재단 기린한방병원,2023.3.31 11:09,U,2022.12.4 0:02,한방병원,201705.5241,445429.5731,,,,,,,,,,,,,,,,
3220000,PHMA220183220033021200001,2018.5.16,,01,영업/정상,13,영업중,,,,,02-546-1357,,,서울특별시 강남구 논현동 241-16,"서울특별시 강남구 학동로50길 7, 2~4,5(일부)층 (논현동)",06099,리봄한방병원,2023.5.16 14:30,U,2022.12.4 23:08,한방병원,203472.0061,446003.9858,,,,,,,,,,,,,,,,
3150000,PHMA220173150037021200002,2017.1.13,,01,영업/정상,13,영업중,,,,,02-3661-1075,2623.09,,서울특별시 강서구 마곡동 795-7 열린프라자,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 6,7,10층 602,603,604,605호 (마곡동)",07803,면력한방병원,2024.3.5 17:04,U,2023.12.3 0:07,한방병원,185590.1505,450885.1857,,,,,,,,,,,,,,,,
3030000,PHMA220123030033021200004,2012.12.13,,01,영업/정상,13,영업중,,,,,02-3408-2100,4331.75,133-837,서울특별시 성동구 송정동 81번지 14호,서울특별시 성동구 광나루로 243 (송정동),04802,학교법인대진교육재단 제인병원,2024.4.24 9:24,U,2023.12.3 22:06,병원,204968.4683,449690.1979,,,,,,,,,,,,,,,,
3230000,PHMA220093230034021200001,2009.10.6,,01,영업/정상,13,영업중,,,,,1899-2225,3867.8,138-171,서울특별시 송파구 송파1동 20번지 8호 지하2층~지상7층,"서울특별시 송파구 백제고분로 407 (송파동, 지하 2층~7층)",05621,강남힘찬병원,2023.12.8 15:52,U,2022.11.1 23:00,병원,209641.1023,445051.6382,,,,,,,,,,,,,,,,
3150000,PHMA220223150037021200003,2022.9.27,,01,영업/정상,13,영업중,,,,,02-3663-3655,3861.05,,서울특별시 강서구 등촌동 726 가양역 두산위브,"서울특별시 강서구 공항대로45길 15, 상가동 7~11층 (등촌동, 가양역 두산위브)",07572,강서365한방병원,2024.3.19 14:55,U,2023.12.2 22:01,한방병원,187059.7034,450478.9561,,,,,,,,,,,,,,,,
3140000,PHMA220213140033021200002,2021.12.27,,01,영업/정상,13,영업중,,,,,02-2691-9114,3969.72,,서울특별시 양천구 신월동 48-14,서울특별시 양천구 가로공원로 81(신월동),07909,서울제일요양병원,2024.4.16 11:28,U,2023.12.3 23:08,요양병원(일반요양병원),184448.4973,448167.0044,,,,,,,,,,,,,,,,
3140000,PHMA219933140033021200001,1993.7.30,,01,영업/정상,13,영업중,,,,,02-2650-5114,56621.97,158-710,서울특별시 양천구 목동 911번지 1호,서울특별시 양천구 안양천로 1071 (목동),07985,이화여자대학교의과대학부속목동병원,2024.4.16 11:29,U,2023.12.3 23:08,종합병원,189878.4073,448255.1996,,,,,,,,,,,,,,,,
3140000,PHMA220163140033021200001,2016.4.29,,01,영업/정상,13,영업중,,,,,02-2696-5601,1633.3,,,서울특별시 양천구 신월로 151 (신월동),08032,솔빛한방병원,2024.4.15 13:33,U,2023.12.3 23:07,한방병원,185827.9756,446176.1941,,,,,,,,,,,,,,,,
3000000,PHMA219813000034021200001,1981.7.9,,01,영업/정상,13,영업중,,,,,1588-5700,202988,110-744,서울특별시 종로구 연건동 28,서울특별시 종로구 대학로 101 (연건동),03080,서울대학교병원,2024.4.18 15:28,U,2023.12.3 22:00,종합병원,199824.096,452984.3605,,,,,,,,,,,,,,,,
3210000,PHMA220223210034021200001,2022.6.28,,01,영업/정상,13,영업중,,,,,0262075678,978.5,,서울특별시 서초구 서초동 1302-2 대지스포츠프라자,"서울특별시 서초구 서운로 220, 대지스포츠프라자 4층 (서초동)",06609,자이비뇨의학과병원,2024.3.6 10:33,U,2023.12.3 0:09,병원,201856.6251,444502.6367,,,,,,,,,,,,,,,,
3200000,PHMA220223200033021200001,2022.6.27,,01,영업/정상,13,영업중,,,,,02-3218-1075,1839.68,,,"서울특별시 관악구 남부순환로 1485, 삼남빌딩 1층, 7층, 8층 (신림동)",08761,바를정한방병원,2024.4.8 16:43,U,2023.12.3 23:00,한방병원,192455.883,442267.1492,,,,,,,,,,,,,,,,
3230000,PHMA220113230034021200002,2011.9.27,,01,영업/정상,13,영업중,,,,,02-1544-3049,2082.53,,서울특별시 송파구 거여동 559번지 5호 삼원빌딩,"서울특별시 송파구 오금로 488, 삼원빌딩 (거여동)",05772,송파새희망요양병원,2023.8.24 13:38,U,2022.12.7 22:06,요양병원(일반요양병원),212568.7925,443483.2092,,,,,,,,,,,,,,,,
3100000,PHMA220023100034021200002,20020816,,03,폐업,03,폐업,20211226,,,,02-976-0808,,,서울특별시 노원구 공릉동 680-9 태릉성심요양병원,"서울특별시 노원구 동일로 987, 태릉성심요양병원 (공릉동)",01861,태능성심요양병원,2022.4.21 16:23,U,2021.12.3 22:03,요양병원(일반요양병원),206551.607,457326.7229,,,,,,,,,,,,,,,,
3120000,PHMA220223120033021200001,20221202,,01,영업/정상,13,영업중,,,,,02-6237-7775,,,서울특별시 서대문구 홍은동 275-59 미도빌딩,"서울특별시 서대문구 모래내로 330, 미도빌딩 (홍은동)",03658,신촌힐링요양병원,2022.12.2 17:05,I,2021.11.2 0:04,요양병원(일반요양병원),194093.3232,453052.8983,,,,,,,,,,,,,,,,
